record_id,skill_code
"01959f23-ea4d-7262-979b-daf93af7ef23",C1NnD2
"0195c72f-14e7-75f3-b558-25fc209f3f93",C1NnD2
"0195cda5-d726-7a34-afb7-76fefbc7312c",C1NnD2
"0195d8a3-d364-715c-8640-a0cf08836dca",C1NnD2
"0195ec57-cfa3-729f-9874-c9f5b3e40cb3",C1NnD2
"01960189-22ee-7ae4-8330-0d479774bd13",C1NnD2
"01960cdc-656b-7846-9e61-244ae0ee2b6d",C1NnD2
"019610d8-eb1c-77ad-b40c-a3e0f3a31249",C1NnD2
"01961bf0-9de1-7461-b81c-441eff230515",C1NnD2
"01961c16-387e-771a-9872-e0277fd3bc36",C1NnD2
"01961fc3-89a1-7919-97a9-5586738e388c",C1NnD2
"01962f7e-faa6-790c-b71e-0f946085f5da",C1NnD2
"01962f8a-5bac-799c-a623-d5c193015689",C1NnD2
"01962fd4-1295-71b4-b8bb-7649a909d1d9",C1NnD2
"019636a9-91ee-72e8-9ac0-f7118e065f23",C1NnD2
"019639be-8392-7258-8dd1-1ce95165af94",C1NnD2
"01963b69-5b4a-7b1d-82e8-9f5d486e2bf3",C1NnD2
1ed81094-dfc9-625e-966a-f15e72480414,C1NnD2
1ed81094-e00c-62d4-98ea-f15e72480414,C1NnD2
1ed81094-e077-65f2-aa58-f15e72480414,C1NnD2
1ed81094-e3f6-6c28-8bc7-f15e72480414,C1NnD2
1ed81094-e68d-6be4-9215-f15e72480414,C1NnD2
1ed81094-e6a3-6a2a-a57b-f15e72480414,C1NnD2
1ed81094-e74f-6140-9f09-f15e72480414,C1NnD2
1ed81094-e7d0-6d58-a2bc-f15e72480414,C1NnD2
1ed81094-e84a-6504-ae48-f15e72480414,C1NnD2
1ed81094-e878-6648-9413-f15e72480414,C1NnD2
1ed81094-e8e9-6ee2-a15a-f15e72480414,C1NnD2
1ed81094-e95e-6238-be06-f15e72480414,C1NnD2
1ed81094-e966-6a32-81da-f15e72480414,C1NnD2
1ed81094-ea70-6a0e-af52-f15e72480414,C1NnD2
1ed81094-eb26-6390-87ea-f15e72480414,C1NnD2
1ed81094-eb2e-6c16-9737-f15e72480414,C1NnD2
1ed81094-ed4f-6770-b681-f15e72480414,C1NnD2
1ed81094-ee08-6a68-9afc-f15e72480414,C1NnD2
1ed81094-ee56-6326-a5df-f15e72480414,C1NnD2
1ed81094-ee5f-6d72-8e80-f15e72480414,C1NnD2
1ed81094-eebf-6d4e-9be2-f15e72480414,C1NnD2
1ed81094-ef0b-6596-9990-f15e72480414,C1NnD2
1ed81094-ef87-6b3c-970a-f15e72480414,C1NnD2
1ed81094-f00e-6790-bb7c-f15e72480414,C1NnD2
1ed81094-f020-6256-bd37-f15e72480414,C1NnD2
1ed81094-f104-6d34-9029-f15e72480414,C1NnD2
1ed81094-f130-6c0e-a1ad-f15e72480414,C1NnD2
1ed81094-f175-6a20-bce8-f15e72480414,C1NnD2
1ed81094-f2c5-615a-863f-f15e72480414,C1NnD2
1ed81094-f2d1-6518-8c7e-f15e72480414,C1NnD2
1ed81095-042b-6f70-b8a3-f15e72480414,C1NnD2
1ed81095-04d4-6fe4-9351-f15e72480414,C1NnD2
1ed81095-04ff-6500-864e-f15e72480414,C1NnD2
1ed81095-051c-66fa-bda5-f15e72480414,C1NnD2
1ed81095-090a-674e-b1cb-f15e72480414,C1NnD2
1ed81095-09ef-6e84-885e-f15e72480414,C1NnD2
1ed81095-09f8-625a-ba15-f15e72480414,C1NnD2
1ed81095-0a9f-6bcc-bdff-f15e72480414,C1NnD2
1ed81095-0c5a-63d6-b980-f15e72480414,C1NnD2
1ed81095-0c63-6e68-95f9-f15e72480414,C1NnD2
1ed81095-0e13-6b1e-8355-f15e72480414,C1NnD2
1ed81095-0e20-64cc-85fc-f15e72480414,C1NnD2
1ed81095-0e44-6fde-a28a-f15e72480414,C1NnD2
1ed81095-0f0b-618e-b509-f15e72480414,C1NnD2
1ed81095-0fe8-6b1a-8257-f15e72480414,C1NnD2
1ed81095-1029-6818-9dc4-f15e72480414,C1NnD2
1ed81095-1647-6b82-b5cd-f15e72480414,C1NnD2
1ed81095-2d04-6118-a450-f15e72480414,C1NnD2
1ed81095-37aa-69d2-baa1-f15e72480414,C1NnD2
1ed81095-3a38-6ee2-be98-f15e72480414,C1NnD2
1ed81095-3b4b-60fa-beab-f15e72480414,C1NnD2
1ed81095-3b54-6a9c-9833-f15e72480414,C1NnD2
1ed81095-3b5e-65c4-b2d3-f15e72480414,C1NnD2
1ed81095-3b68-6894-904d-f15e72480414,C1NnD2
1ed81095-3cbf-6da0-99b7-f15e72480414,C1NnD2
1ed81095-3d73-604e-81d4-f15e72480414,C1NnD2
1ed81095-3ef4-63a0-aa23-f15e72480414,C1NnD2
1ed81095-400f-6f96-8c58-f15e72480414,C1NnD2
1ed81095-5369-6998-aad8-f15e72480414,C1NnD2
1ed81095-5453-6a70-8713-f15e72480414,C1NnD2
1ed81095-545f-6cbc-a64a-f15e72480414,C1NnD2
1ed81095-57e0-69b8-813e-f15e72480414,C1NnD2
1ed81095-57f7-6ca8-be2c-f15e72480414,C1NnD2
1ed81095-5a56-601c-a698-f15e72480414,C1NnD2
1ed81095-5c76-634c-8240-f15e72480414,C1NnD2
1ed81095-5d73-61b4-aa5a-f15e72480414,C1NnD2
1ed81095-6203-60d0-85f1-f15e72480414,C1NnD2
1ed81095-6681-67ba-b1fa-f15e72480414,C1NnD2
1ed81095-66ef-6242-a32e-f15e72480414,C1NnD2
1ed81095-68bd-6a88-9e3a-f15e72480414,C1NnD2
1ed81095-6b1d-6de6-b932-f15e72480414,C1NnD2
1ed81095-8419-6db8-8ebd-f15e72480414,C1NnD2
1ed81095-86ac-609e-9f8f-f15e72480414,C1NnD2
1ed81095-89f3-6b6c-974a-f15e72480414,C1NnD2
1ed81095-8b32-6e88-9125-f15e72480414,C1NnD2
1ed81095-8c04-6316-8903-f15e72480414,C1NnD2
1ed81095-8d38-6aca-b5d1-f15e72480414,C1NnD2
1ed81095-8d60-6bec-b589-f15e72480414,C1NnD2
1ed81095-8db1-67b8-a914-f15e72480414,C1NnD2
1ed81095-8dee-6776-9283-f15e72480414,C1NnD2
1ed81095-8e04-67ec-91ab-f15e72480414,C1NnD2
1ed81095-8e31-63f0-ae26-f15e72480414,C1NnD2
1ed81095-8e59-6dbe-b37e-f15e72480414,C1NnD2
1ed81095-8eed-6f28-a465-f15e72480414,C1NnD2
1ed81095-8f14-6ab0-b30a-f15e72480414,C1NnD2
1ed81095-8f5d-660c-8c5f-f15e72480414,C1NnD2
1ed81095-904f-6af6-bb09-f15e72480414,C1NnD2
1ed81095-9091-6b5e-ad7a-f15e72480414,C1NnD2
1ed81095-90d8-6cde-ad82-f15e72480414,C1NnD2
1ed81095-91de-6ba6-906a-f15e72480414,C1NnD2
1ed81095-927d-6634-8057-f15e72480414,C1NnD2
1ed81095-92b5-69f8-b144-f15e72480414,C1NnD2
1ed81095-92e4-6190-ac87-f15e72480414,C1NnD2
1ed81095-92fe-6644-a1ab-f15e72480414,C1NnD2
1ed81095-9337-678c-b7f0-f15e72480414,C1NnD2
1ed81095-9392-668c-b237-f15e72480414,C1NnD2
1ed81095-9421-662a-b640-f15e72480414,C1NnD2
1ed81095-94d1-6944-b3cd-f15e72480414,C1NnD2
1ed81095-9745-6ff4-b3c3-f15e72480414,C1NnD2
1ed81095-9815-6d76-b520-f15e72480414,C1NnD2
1ed81095-982c-61f2-a5f9-f15e72480414,C1NnD2
1ed81095-988c-6b56-9b4b-f15e72480414,C1NnD2
1ed81095-9897-67ae-8a1e-f15e72480414,C1NnD2
1ed81095-9a8e-6116-9c78-f15e72480414,C1NnD2
1ed81095-9aa5-671c-9da4-f15e72480414,C1NnD2
1ed81095-9b79-6fbc-b23c-f15e72480414,C1NnD2
1ed81095-9bbc-6b3c-9394-f15e72480414,C1NnD2
1ed81095-9c3c-6e36-9fba-f15e72480414,C1NnD2
1ed81095-9c47-6552-97cb-f15e72480414,C1NnD2
1ed81095-9ccc-641e-9ddc-f15e72480414,C1NnD2
1ed81095-9e45-68f4-b1f8-f15e72480414,C1NnD2
1ed81095-9eeb-6394-bec3-f15e72480414,C1NnD2
1ed81095-9ef6-606e-bb7a-f15e72480414,C1NnD2
1ed81095-9f52-633c-b417-f15e72480414,C1NnD2
1ed81095-b79f-6f20-b7b8-f15e72480414,C1NnD2
1ed81095-b834-627e-a2be-f15e72480414,C1NnD2
1ed81095-b867-64bc-8143-f15e72480414,C1NnD2
1ed81095-b972-68e8-bea3-f15e72480414,C1NnD2
1ed81095-b97e-6472-ac7c-f15e72480414,C1NnD2
1ed81095-b988-6a30-8354-f15e72480414,C1NnD2
1ed81095-b9ba-6ef4-96d7-f15e72480414,C1NnD2
1ed81095-bbcc-6e22-9618-f15e72480414,C1NnD2
1ed81095-bc18-6584-aecd-f15e72480414,C1NnD2
1ed81095-bc69-69e8-b66d-f15e72480414,C1NnD2
1ed81095-bd07-6814-aeea-f15e72480414,C1NnD2
1ed81095-bd1d-6b96-8153-f15e72480414,C1NnD2
1ed81095-bda6-67d4-9ca8-f15e72480414,C1NnD2
1ed81095-c134-66bc-85e8-f15e72480414,C1NnD2
1ed81095-c6a3-6ee0-a6e7-f15e72480414,C1NnD2
1ed81095-c6ae-6e9e-8d16-f15e72480414,C1NnD2
1ed81095-d009-6214-b2ab-f15e72480414,C1NnD2
1ed81095-d21e-6f9a-93bb-f15e72480414,C1NnD2
1ed81095-d30c-6aa6-8ce1-f15e72480414,C1NnD2
1ed81095-ed7c-6e18-8a7c-f15e72480414,C1NnD2
1ed81095-efca-676a-ba6d-f15e72480414,C1NnD2
1ed81095-f096-693c-bdf9-f15e72480414,C1NnD2
1ed81095-f0e5-6564-9d74-f15e72480414,C1NnD2
1ed81095-f282-6bec-b038-f15e72480414,C1NnD2
1ed81095-f4c0-6e18-b63c-f15e72480414,C1NnD2
1ed81095-f561-6570-ae17-f15e72480414,C1NnD2
1ed81095-f56b-6908-ac8a-f15e72480414,C1NnD2
1ed81095-f720-6848-82f7-f15e72480414,C1NnD2
1ed81095-f750-6912-97e3-f15e72480414,C1NnD2
1ed81095-f804-67dc-8e27-f15e72480414,C1NnD2
1ed81095-f904-6b82-b956-f15e72480414,C1NnD2
1ed81095-fa26-6222-a375-f15e72480414,C1NnD2
1ed81095-faa7-6804-8eab-f15e72480414,C1NnD2
1ed81095-fb25-6ed4-9908-f15e72480414,C1NnD2
1ed81095-fbf2-643e-8966-f15e72480414,C1NnD2
1ed81095-fc37-62b4-8cd9-f15e72480414,C1NnD2
1ed81095-fd70-6428-8f41-f15e72480414,C1NnD2
1ed81095-fe63-6c7c-9b70-f15e72480414,C1NnD2
1ed81095-ffd9-685e-aea0-f15e72480414,C1NnD2
1ed81096-0117-6ef0-ad95-f15e72480414,C1NnD2
1ed81096-020b-6582-aaf0-f15e72480414,C1NnD2
1ed81096-0216-650e-b5dc-f15e72480414,C1NnD2
1ed81096-260c-63a0-908e-f15e72480414,C1NnD2
1ed81096-270d-68d0-82f1-f15e72480414,C1NnD2
1ed81096-274c-6e36-8f23-f15e72480414,C1NnD2
1ed81096-2767-6952-84bb-f15e72480414,C1NnD2
1ed81096-27b7-604c-8a7f-f15e72480414,C1NnD2
1ed81096-27c9-6b98-9309-f15e72480414,C1NnD2
1ed81096-27d6-6c26-b7ea-f15e72480414,C1NnD2
1ed81096-27fb-6bc0-878f-f15e72480414,C1NnD2
1ed81096-28a0-63e6-861d-f15e72480414,C1NnD2
1ed81096-28da-62e4-a28a-f15e72480414,C1NnD2
1ed81096-29be-6b2e-90c3-f15e72480414,C1NnD2
1ed81096-29f6-6024-9fbf-f15e72480414,C1NnD2
1ed81096-2a57-6e50-aa33-f15e72480414,C1NnD2
1ed81096-2af4-6264-9df3-f15e72480414,C1NnD2
1ed81096-2b22-633a-942b-f15e72480414,C1NnD2
1ed81096-2b5a-69f6-8962-f15e72480414,C1NnD2
1ed81096-2b82-6636-9b09-f15e72480414,C1NnD2
1ed81096-2bb7-6e3a-a0fa-f15e72480414,C1NnD2
1ed81096-2bc4-6b58-ba99-f15e72480414,C1NnD2
1ed81096-2c1a-6aee-9384-f15e72480414,C1NnD2
1ed81096-2c4e-6420-af0c-f15e72480414,C1NnD2
1ed81096-2c6f-6422-97d1-f15e72480414,C1NnD2
1ed81096-2c95-65e6-8618-f15e72480414,C1NnD2
1ed81096-2d80-6cd0-8b86-f15e72480414,C1NnD2
1ed81096-2ded-692a-8ff2-f15e72480414,C1NnD2
1ed81096-2f70-6d4c-adf6-f15e72480414,C1NnD2
1ed81096-2f8e-657c-bd59-f15e72480414,C1NnD2
1ed81096-2ffc-6f40-9447-f15e72480414,C1NnD2
1ed81096-3029-66bc-be15-f15e72480414,C1NnD2
1ed81096-304f-63a8-8084-f15e72480414,C1NnD2
1ed81096-3082-6b22-9e18-f15e72480414,C1NnD2
1ed81096-30ca-6652-a701-f15e72480414,C1NnD2
1ed81096-30e3-6a58-a597-f15e72480414,C1NnD2
1ed81096-313c-66b2-8259-f15e72480414,C1NnD2
1ed81096-3245-663a-b829-f15e72480414,C1NnD2
1ed81096-3251-678c-9018-f15e72480414,C1NnD2
1ed81096-3286-6130-878d-f15e72480414,C1NnD2
1ed81096-32b7-68a2-9386-f15e72480414,C1NnD2
1ed81096-3358-67fc-9c8e-f15e72480414,C1NnD2
1ed81096-33fb-6416-b5ec-f15e72480414,C1NnD2
1ed81096-34a1-69a6-9459-f15e72480414,C1NnD2
1ed81096-3528-6604-bb8b-f15e72480414,C1NnD2
1ed81096-3888-6db2-89cc-f15e72480414,C1NnD2
1ed81096-3948-6aea-baaf-f15e72480414,C1NnD2
1ed81096-39d3-682a-9768-f15e72480414,C1NnD2
1ed81096-3a33-631a-926c-f15e72480414,C1NnD2
1ed81096-3a9f-66fa-951f-f15e72480414,C1NnD2
1ed81096-3ac3-69ec-a264-f15e72480414,C1NnD2
1ed81096-3b86-6d34-b9a3-f15e72480414,C1NnD2
1ed81096-3c1a-61ec-8bc0-f15e72480414,C1NnD2
1ed81096-3c4b-6cb0-b760-f15e72480414,C1NnD2
1ed81096-3cb7-660e-9a07-f15e72480414,C1NnD2
1ed81096-3d8a-6dce-b93b-f15e72480414,C1NnD2
1ed81096-3dd3-618c-b1a7-f15e72480414,C1NnD2
1ed81096-3df9-6daa-aeb9-f15e72480414,C1NnD2
1ed81096-3e23-69de-8254-f15e72480414,C1NnD2
1ed81096-3f44-6b24-a88f-f15e72480414,C1NnD2
1ed81096-4034-68fe-affb-f15e72480414,C1NnD2
1ed81096-4098-6746-b14b-f15e72480414,C1NnD2
1ed81096-40bc-69de-a5da-f15e72480414,C1NnD2
1ed81096-4188-6a02-a8a7-f15e72480414,C1NnD2
1ed81096-421a-6038-9c16-f15e72480414,C1NnD2
1ed81096-425b-68a8-8c0e-f15e72480414,C1NnD2
1ed81096-4267-6bbc-a7c6-f15e72480414,C1NnD2
1ed81096-4281-6102-b261-f15e72480414,C1NnD2
1ed81096-428e-68d4-b73b-f15e72480414,C1NnD2
1ed81096-42bc-6b9e-9060-f15e72480414,C1NnD2
1ed81096-42c8-68c2-8d69-f15e72480414,C1NnD2
1ed81096-431c-649a-bc81-f15e72480414,C1NnD2
1ed81096-43e0-6264-a40f-f15e72480414,C1NnD2
1ed81096-44a9-6150-853d-f15e72480414,C1NnD2
1ed81096-44da-66d8-a4c8-f15e72480414,C1NnD2
1ed81096-44f2-6bd4-b1a9-f15e72480414,C1NnD2
